score,frequency,class
3.45816653769394,0.0044826971114956,"benign"
3.4721928595547,0.00423273964181625,"benign"
3.48621918141545,0.00399057039992401,"benign"
3.50024550327621,0.00376055646055221,"benign"
3.51427182513696,0.00354432894861457,"benign"
3.52829814699772,0.00333449365588935,"benign"
3.54232446885847,0.00314057106357536,"benign"
3.55635079071923,0.00295372616387748,"benign"
3.57037711257998,0.00277605925847082,"benign"
3.58440343444073,0.00261025306813107,"benign"
3.59842975630149,0.00244957720988714,"benign"
3.61245607816224,0.00230111159069813,"benign"
3.626482400023,0.00215891495231529,"benign"
3.64050872188375,0.0020235020445127,"benign"
3.65453504374451,0.00189810763646568,"benign"
3.66856136560526,0.00177676364623357,"benign"
3.68258768746602,0.00166462353673004,"benign"
3.69661400932677,0.00155790460789433,"benign"
3.71064033118753,0.00145608729627509,"benign"
3.72466665304828,0.00136257984370332,"benign"
3.73869297490903,0.00127221728870996,"benign"
3.75271929676979,0.00118866675776928,"benign"
3.76674561863054,0.00110969908790986,"benign"
3.7807719404913,0.00103418796220644,"benign"
3.79479826235205,0.000965446175159812,"benign"
3.80882458421281,0.000899105295649988,"benign"
3.82285090607356,0.000837712376892585,"benign"
3.83687722793432,0.000780110461988065,"benign"
3.85090354979507,0.000724882441656913,"benign"
3.86492987165583,0.000675070949219758,"benign"
3.87895619351658,0.000627061360491112,"benign"
